          2bby_    2 1BBYA 2BBYA
          2bc0a   10 2BC0A 2BC0B 2BC1A 2BC1B 2BCPA 2BCPB 3KPGA 3KPIA 3KPIB 3KPKA
          2bc2a   38 1BC2A 1BC2B 1BMCA 1BVTA 1DXKA 1MQOA 2BC2A 2BC2B 2BFKA 2BFKB 2BFLA 2BFLB 2BFZA 2BFZB 2BG2A 2BG2B 2BG6A 2BG6B 2BG7A 2BG7B 2BG8A 2BG8B 2BGAA 2BGAB 2NXAA 2NYPA 2NZEA 2NZEB 2NZFA 2UYXA 3BC2A 3FCZA 3FCZB 3I0VA 3I11A 3I13A 3I14A 3I15A
          2bce_    6 1AKNA 1AQLA 1AQLB 1F6WA 1JMYA 2BCEA
          2bcfa    3 2BCFA 3MFDA 3MFDB
          2bcoa    3 2BCOA 2BCOB 2G9DA
          2bd0a   16 2BD0A 2BD0B 2BD0C 2BD0D 3GUYC 3GUYD 3GUYG 3GUYH 3H8DA 3H8DB 3H8DC 3H8DD 3I1JA 3I1JB 3L6EA 3L6EB
          2bdda   14 2BDDA 2QG8A 2WASA 2WASB 2WASC 2WASD 2WASE 2WASF 2WATA 2WATB 2WATC 2WATD 2WATE 2WATF
          2bdea    5 2BDEA 3E9LA 3ENBA 3ENBB 3LRUA
          2bdqa    2 2BDQA 2BDQB
          2bdta    1 2BDTA
          2bdua   17 2BDUA 2BDUB 2CN1A 2G06A 2G06B 2G07A 2G07B 2G08A 2G08B 2G09A 2G09B 2G0AA 2G0AB 2JGAA 2Q4TA 2Q4TB 2VKQA
          2bdva    1 2BDVA
          2bdwa   28 2BDWA 2BDWB 2V7OA 2VN9A 2VN9B 2VZ6A 2VZ6B 2WELA 3BHHA 3BHHB 3BHHC 3BHHD 3C0GA 3C0GB 3C0HA 3C0HB 3C0IA 3KK8A 3KK9A 3KL8A 3KL8C 3KL8E 3KL8G 3KL8I 3MFRA 3MFSA 3MFTA 3MFUA
          2be1a    2 2BE1A 2BE1B
          2be3a   13 2BE3A 2BE3B 3LYCA 3LYCB 3LYCC 3LYCE 3LYCF 3LYCG 3LYCH 3LYCI 3LYCK 3LYCM 3LYCN
          2be4a    2 2BE4A 2Q4UA
          2beia    6 2BEIA 2BEIB 2Q4VA 2Q4VB 3GY9A 3GYAA
          2bema    6 2BEMA 2BEMB 2BEMC 2BENA 2BENB 2L1SA
          2bf1a    2 2BF1A 3FUSA
          2bf4a    6 2BF4A 2BF4B 2BN4A 2BN4B 2BPOA 2BPOB
          2bf6a   15 2BF6A 2VK5A 2VK6A 2VK7A 2VK7B 2VVZA 2VVZB 2W20A 2W20B 3H71A 3H71B 3H72A 3H72B 3H73A 3H73B
          2bfwa   10 2BFWA 2BISA 2BISB 2BISC 2R60A 2R66A 2R68A 3FROA 3FROB 3FROC
          2bg1a   18 2BG1A 2FFFB 2JCHA 2JCIA 2JCIB 2JE5A 2JE5B 2UWXA 2UWYA 2UWYB 2XD1A 2XD1B 2XD5A 2XD5B 3B8PA 3B8PC 3B8PD 3B8PE
          2bg5a    6 2BG5A 2BG5B 2BG5C 2BG5D 2OB9A 2OB9B
          2bg9a    3 2BG9A 2BG9D 2QC1B
          2bg9c   34 1PN5A 2BG9B 2BG9C 2BG9E 2VL0A 2VL0B 2VL0C 2VL0D 2VL0E 2VL0F 2VL0G 2VL0H 2VL0I 2VL0J 3EAMA 3EAMB 3EAMC 3EAMD 3EAME 3EHZA 3EHZB 3EHZC 3EHZD 3EHZE 3EI0A 3EI0B 3EI0C 3EI0D 3EI0E 3LSVA 3LSVB 3LSVC 3LSVD 3LSVE
          2bgha    2 2BGHA 2BGHB
          2bgka    4 2BGKA 2BGKB 2BGLA 2BGMA
          2bgoa    2 2BGOA 2BGPA
          2bgqa    5 2BGQA 2BGSA 2VDGA 3H7RA 3H7UA
          2bgwa    6 2BGWA 2BGWB 2BHNA 2BHNB 2BHNC 2BHND
          2bh0a    2 2BH0A 3D30A
          2bh1x    2 2BH1C 2BH1D
          2bh7a    5 2BGXA 2BH7A 2WKXA 3D2YA 3D2ZA
          2bh8a    3 2BH8A 2BH8B 2KHIA
          2bhga   12 2BHGA 2BHGB 2J92A 2J92B 2WV4A 2WV4B 2WV5A 2WV5B 2WV5C 2WV5D 3MGJA 3MGJB
          2bhma    5 2BHMA 2BHMB 2BHMC 2BHMD 2BHME
          2bhoa    7 2BHOA 2BSHA 2BSHB 2BSIA 2BSIB 2BSJA 2BSJB
          2bhra   31 1YKSA 1YMFA 2BHRA 2BHRB 2BMFA 2BMFB 2JLQA 2JLRA 2JLSA 2JLUA 2JLUB 2JLVA 2JLVB 2JLWA 2JLWB 2JLXA 2JLXB 2JLYA 2JLYB 2JLZA 2JLZB 2QEQA 2QEQB 2V6IA 2V6JA 2V8OA 2VBCA 2WHXA 2WV9A 2WZQA 2Z83A
          2bhua    9 2BHUA 2BHYA 2BHZA 2BXYA 2BXZA 2BY0A 2BY1A 2BY2A 2BY3A
          2bhva   15 2BHVA 2BHVB 2BHVC 2BHVD 2BHVE 2BHVF 3JQOA 3JQOD 3JQOG 3JQOJ 3JQOM 3JQOP 3JQOS 3JQOV 3JQOY
          2bi0a    1 2BI0A
          2biba   10 1WRAA 1WRAB 2BIBA 2V04A 2V05A 2VYUA 3HIAA 3HIAB 3HIAC 3MD7A
          2bica    1 2BICA
          2biha    3 2BIHA 2BIIA 2BIIB
          2biwa   11 2BIWA 2BIWB 2BIWC 2BIWD 2BIXA 2BIXB 3FSNA 3FSNB 3KCVJ 3KVCA 3KVCB
          2bj0a    5 2BJ0A 2BJ0B 2BJ0C 2BJ0D 2BJ0E
          2bj1a   12 2BJ1A 2BJ1B 2BJ3A 2BJ3B 2BJ3C 2BJ3D 2BJ7A 2BJ7B 2BJ8A 2BJ8B 2BJ9A 2BJ9B
          2bjfa   10 2BJFA 2BJGA 2BJGB 2OQCA 2OQCB 2RF8A 2RF8B 2RG2A 2RLCA 3HBCA
          2bjna    7 2BJNA 2BJNB 2C0JB 2CFHC 2CFHD 2J3TB 3KXCB
          2bjqa    1 2BJQA
          2bjra    2 2BJRA 2BJRB
          2bjva    7 2BJVA 2BJWA 2C96A 2C98A 2C99A 2C9CA 2VIIA
          2bk0a    7 1QMRA 2BK0A 2BK0B 2WQLA 2WQLB 2WQLC 2WQLD
          2bk8a    1 2BK8A
          2bk9a    2 2BK9A 2G3HA
          2bkaa    2 2BKAA 2FMUA
          2bkdn    5 2BKDA 2W8MB 3H8ZA 3KUFA 3O8VA
          2bkha    5 2BKHA 2BKIA 2V26A 2VASA 2VB6A
          2bkla    2 2BKLA 2BKLB
          2bkub    6 2BKUB 2BKUD 2BPTA 3EA5B 3EA5D 3ND2A
          2bkva    8 2BKVA 2BKVB 2BKXA 2BKXB 2RI0A 2RI0B 2RI1A 2RI1B
          2bkwa    5 2BKWA 2E7DA 2E7DB 2Z6FA 3KE3A
          2bl0a    1 2BL0A
          2bl0b    8 2BL0B 2ZQKB 2ZQKC 2ZQKE 2ZQKF 2ZWKB 2ZWKD 2ZWKF
          2bl2a   30 2BL2A 2BL2B 2BL2C 2BL2D 2BL2E 2BL2F 2BL2G 2BL2H 2BL2I 2BL2J 2CYDA 2CYDB 2CYDC 2CYDD 2CYDE 2CYDF 2CYDG 2CYDH 2CYDI 2CYDJ 2DB4A 2DB4B 2DB4C 2DB4D 2DB4E 2DB4F 2DB4G 2DB4H 2DB4I 2DB4J
          2bl5a    1 2BL5A
          2bl7a    4 2BL7A 2BL8A 2BL8B 2BL8C
          2blea   25 2A7RA 2A7RB 2A7RC 2A7RD 2BLEA 2BWGA 2BWGB 2BWGC 2BWGD 2BZNA 2BZNB 2BZNC 2BZND 2BZNE 2BZNF 2BZNG 2BZNH 2C6QA 2C6QB 2C6QC 2C6QD 2C6QE 2C6QF 2C6QG 2C6QH
          2blfa    5 2BLFA 2BPBA 2C9XA 2CA3A 2CA4A
          2blfb    5 2BLFB 2BPBB 2C9XB 2CA3B 2CA4B
          2blka    6 2J85A 2J85B 2X4IA 2X4IB 2X4IC 2X4ID
          2bm3a    3 2B59A 2BM3A 3KCPB
          2bm4a   10 2BM4A 2BM4B 2BM5A 2BM5B 2BM6A 2BM7A 2BM7B 2BM7C 2W7ZA 2W7ZB
          2bm8a   36 2BM8A 2BM8B 2BM8C 2BM8D 2BM8E 2BM8F 2BM8G 2BM8H 2BM8I 2BM8J 2BM8K 2BM8L 2BM9A 2BM9B 2BM9C 2BM9D 2BM9E 2BM9F 2BR3A 2BR3B 2BR3C 2BR3D 2BR3E 2BR3F 2BR4A 2BR4B 2BR4C 2BR4D 2BR4E 2BR4F 2BR5A 2BR5B 2BR5C 2BR5D 2BR5E 2BR5F
          2bmba    5 2BMBA 3CZQA 3CZQB 3CZQC 3CZQD
          2bmja    3 2BMJA 2IWRA 3IHWA
          2bmua   16 2BMUA 2BMUB 2BRIA 2BRIB 2BRXA 2BRXB 2IJ9A 2IJ9B 2JI5A 2JI5B 3LKKA 3LKKB 3LL5A 3LL5B 3LL5C 3LL5D
          2bmxa    8 2BMXA 2BMXB 2BMXC 3GKKA 3GKMA 3GKNA 3GKNB 3IXRA
          2bmya   14 1X1VA 1X1VB 2BMYA 2BMYB 2BMZA 2BMZB 2BN0A 2BN0B 3MITA 3MITB 3MIUA 3MIUB 3MIVA 3MIVB
          2bn2a   26 1JK4A 1JK6A 1JK6B 1L5CA 1L5DA 1NPOA 1NPOC 2BN2A 2BN2B 2BN2C 2BN2D 2HNUA 2HNUB 2HNUC 2HNUD 2HNUE 2HNVA 2HNVB 2HNVC 2HNVD 2HNVE 2HNWA 2HNWB 2HNWC 2HNWD 2HNWE
          2bnga    3 2BNGA 2BNGB 2BNGC
          2bnla    6 2BNLA 2BNLB 2BNLC 2BNLD 2BNLE 2BNLF
          2bo2a    4 2BO2A 2BO2B 2BOUA 2BOXA
          2bo3a    8 2BO3A 2OUFA 3MLGA 3MLGB 3MLIA 3MLIB 3MLIC 3MLID
          2bo4a   28 2BO4A 2BO4B 2BO4C 2BO4D 2BO4E 2BO4F 2BO6A 2BO6B 2BO7A 2BO7B 2BO7C 2BO7D 2BO7E 2BO7F 2BO7G 2BO7H 2BO7I 2BO7J 2BO8A 2BO8B 2BO8C 2BO8D 2BO8E 2BO8F 2BO8G 2BO8H 2BO8I 2BO8J
          2bo5a    4 2BO5A 2JMXA 2WSSS 2WSSW
          2boha   77 1C5MB 1EZQB 1F0RB 1F0SB 1FAXB 1G2LB 1G2MB 1HCGB 1IOEB 1IQEB 1IQFB 1IQGB 1IQHB 1IQIB 1IQJB 1IQKB 1IQLB 1IQMB 1IQNB 1KYEB 1LPGA 1LPKA 1LPZA 1LQDA 1MQ5B 1MQ6B 1NFUB 1NFWB 1NFXB 1NFYB 1P0SA 1WU1B 1XKAA 1XKBA 1XKBC 2BMGA 2BOHA 2BQ6A 2BQ7A 2BQWA 2D1JB 2EI6B 2EI7B 2EI8B 2GD4A 2J2UB 2J38B 2J4IB 2J94B 2P3FB 2P3UA 2PHBB 2PR3B 2Q1JB 2RA0B 2UWLB 2UWOB 2UWPB 2VH0B 2VH6B 2VVCC 2VVUB 2VWMC 2VWMD 2W26B 2W3IB 2W3KB 2XBWB 3ENSA 3ENSC 3HPTA 3HPTC 3IITB 3K9XA 3K9XC 3KL6B 3LIWB
          2bola    4 2BOLA 2BOLB 3L1EA 3L1FA
          2bona    9 2BONA 2BONB 2JGRA 2P1RA 2P1RB 2P1RC 2P1RD 2QV7A 2QVLA
          2bopa    6 1DBDA 1DBDB 1JJHA 1JJHB 1JJHC 2BOPB
          2boya   18 2BOYA 2BOYB 2BOYC 2BOYD 2BOYE 2BOYF 2BOYG 2BOYH 3HGIA 3HHXA 3HHYA 3HJ8A 3HJQA 3HJSA 3HKPA 3I4VA 3I4YA 3I51A
          2bp3a    7 2AAVA 2BP3A 2BP3B 2D7OA 2DICA 2EEAA 2K7PA
          2bpa1    8 1AL0E 1CD3E 1GFFA 1M06A 1RB8A 2BPAB 3IFQC 3NKUA
          2bpa2    4 1AL0F 1CD3F 1GFFB 2BPAC
          2bpda    9 2BPDA 2BPDB 2BPEA 2BPEB 2BPHA 2BPHB 2CL8A 2CL8B 3EB8A
          2bpqa    4 1ZVWA 1ZVWB 2BPQA 2BPQB
          2bpsa    2 2BPSA 2BPSB
          2bq4a    2 2BQ4A 2BQ4B
          2br2a   54 2BR2A 2BR2C 2BR2E 2BR2G 2BR2I 2BR2K 2BR2M 2BR2O 2BR2Q 2BR2S 2BR2U 2BR2W 2C37A 2C37C 2C37E 2C37G 2C37I 2C37K 2C37M 2C37O 2C37Q 2C37S 2C37U 2C37W 2C38A 2C38C 2C38E 2C38G 2C38I 2C38K 2C38M 2C38O 2C38Q 2C38S 2C38U 2C38W 2C39A 2C39C 2C39E 2C39G 2C39I 2C39K 2C39M 2C39O 2C39Q 2C39S 2C39U 2C39W 2JE6A 2JEAA 2JEBA 3L7ZA 3L7ZD 3L7ZG
          2br2b   73 2BA0D 2BA0E 2BA0F 2BA1D 2BA1E 2BA1F 2BR2B 2BR2D 2BR2F 2BR2H 2BR2J 2BR2L 2BR2N 2BR2P 2BR2R 2BR2T 2BR2V 2BR2X 2C37B 2C37D 2C37F 2C37H 2C37J 2C37L 2C37N 2C37P 2C37R 2C37T 2C37V 2C37X 2C38B 2C38D 2C38F 2C38H 2C38J 2C38L 2C38N 2C38P 2C38R 2C38T 2C38V 2C38X 2C39B 2C39D 2C39F 2C39H 2C39J 2C39L 2C39N 2C39P 2C39R 2C39T 2C39V 2C39X 2JE6B 2JEAB 2JEBB 2PNZA 2PO0A 2PO1B 2PO2A 2WNRB 2WNRD 2WNRF 3L7ZB 3L7ZE 3L7ZH 3M7ND 3M7NE 3M7NF 3M85D 3M85E 3M85F
          2br7a  155 2BR7A 2BR7B 2BR7C 2BR7D 2BR7E 2BR8A 2BR8B 2BR8C 2BR8D 2BR8E 2BYNA 2BYNB 2BYNC 2BYND 2BYNE 2BYPA 2BYPB 2BYPC 2BYPD 2BYPE 2BYQA 2BYQB 2BYQC 2BYQD 2BYQE 2BYRA 2BYRB 2BYRC 2BYRD 2BYRE 2BYRF 2BYRG 2BYRH 2BYRI 2BYRJ 2BYSA 2BYSB 2BYSC 2BYSD 2BYSE 2BYSF 2BYSG 2BYSH 2BYSI 2BYSJ 2C9TA 2C9TB 2C9TC 2C9TD 2C9TE 2C9TF 2C9TG 2C9TH 2C9TI 2C9TJ 2PGZA 2PGZB 2PGZC 2PGZD 2PGZE 2PH9A 2PH9B 2PH9C 2PH9D 2PH9E 2UZ6A 2UZ6B 2UZ6C 2UZ6D 2UZ6E 2UZ6F 2UZ6G 2UZ6H 2UZ6I 2UZ6J 2W8EA 2W8EB 2W8EC 2W8ED 2W8EE 2W8FA 2W8FB 2W8FC 2W8FD 2W8FE 2W8FF 2W8FG 2W8FH 2W8FI 2W8FJ 2W8GA 2W8GB 2W8GC 2W8GD 2W8GE 2WN9A 2WN9B 2WN9C 2WN9D 2WN9E 2WNCA 2WNCB 2WNCC 2WNCD 2WNCE 2WNJA 2WNJB 2WNJC 2WNJD 2WNJE 2WNLA 2WNLB 2WNLC 2WNLD 2WNLE 2WNLF 2WNLG 2WNLH 2WNLI 2WNLJ 2WZYA 2WZYB 2WZYC 2WZYD 2WZYE 2WZYF 2WZYG 2WZYH 2WZYI 2WZYJ 2X00A 2X00B 2X00C 2X00D 2X00E 3C79A 3C79B 3C79C 3C79D 3C79E 3C84A 3C84B 3C84C 3C84D 3C84E 3GUAA 3GUAB 3GUAC 3GUAD 3GUAE 3GUAF 3GUAG 3GUAH 3GUAI 3GUAJ
          2brya    6 2BRAA 2BRAB 2BRYA 2BRYB 2C4CA 2C4CB
          2bs5a    7 2BS5A 2BS6A 2BS6B 2BS6C 2BT9A 2BT9B 2BT9C
          2bsda   66 1ZRUA 1ZRUB 1ZRUC 2BSDA 2BSDB 2BSDC 2WZPA 2WZPB 2WZPC 2WZPG 2WZPH 2WZPI 2X53B 2X53C 2X53D 2X53E 2X53F 2X53G 2X53H 2X53I 2X53J 2X53K 2X53L 2X53M 2X53N 2X53O 2X53P 2X53Q 2X53R 2X53S 2X54B 2X54C 2X54D 2X54E 2X54F 2X54G 2X54H 2X54I 2X54J 2X54K 2X54L 2X54M 2X54N 2X54O 2X54P 2X54Q 2X54R 2X54S 2X5AB 2X5AC 2X5AD 2X5AE 2X5AF 2X5AG 2X5AH 2X5AI 2X5AJ 2X5AK 2X5AL 2X5AM 2X5AN 2X5AO 2X5AP 2X5AQ 2X5AR 2X5AS
          2bsfa   11 2BSFA 2BT7A 2BT8A 2JJLA 2VRSA 2VRSB 2VRSC 3KYEA 3KYEB 3KYEC 3KYED
          2bska   10 2BSKA 2BSKC 2BSKE 3CJHA 3CJHC 3CJHE 3CJHG 3CJHI 3CJHK 3DXRA
          2bskb   10 2BSKB 2BSKD 2BSKF 3CJHB 3CJHD 3CJHF 3CJHH 3CJHJ 3CJHL 3DXRB
          2bsna    3 2W6KA 2W6LA 3BY5A
          2bsqa   10 2BSQA 2BSQB 2BSQC 2BSQD 2H1CA 2H1OC 2H1OD 2H1OE 2H1OF 3DBOB
          2bsqe    8 2BSQE 2BSQF 2BSQG 2BSQH 2H1OG 2H1OH 2H1OI 2H1OJ
          2bswa    3 2BSWA 2JDCA 2JDDA
          2bsya    6 2BSYA 2BT1A 2WE0A 2WE1A 2WE2A 2WE3A
          2bsza    6 2BSZA 2BSZB 3D9WA 3D9WB 3D9WC 3D9WD
          2btda    3 2BTDA 3CR3A 3CR3B
          2btla    9 2BTLA 2BTLB 2BXXA 2BXXB 2C86A 2C86B 2GECA 2GECB 2ZNLA
          2btqa    3 2BTOA 2BTOB 2BTQA
          2btqb    1 2BTQB
          2btva    7 2BTVA 2BTVB 3EN8A 3LOTA 3LOTB 3LOTC 3LOTD
          2btwa    4 2BTWA 2BTWB 2BU3A 2BU3B
          2buda    1 2BUDA
          2buja    4 2BUJA 2BUJB 3LL6A 3LL6B
          2bv2a    2 2BV2A 2BV2B
          2bv6a    5 2BV6A 3BROA 3BROB 3BROC 3BROD
          2bv9a    6 2BV9A 2BVDA 2CIPA 2CITA 2V3GA 2VI0A
          2bvba    2 2BVBA 2K2SA
          2bvfa   19 2BVFA 2BVFB 2BVGA 2BVGB 2BVGC 2BVGD 2BVHA 2BVHB 2BVHC 2BVHD 3CNIA 3D2DA 3D2HA 3D2JA 3FW7A 3FW8A 3FW9A 3FWAA 3GSYA
          2bvja   58 2BVJA 2BVJB 2C6HA 2C6HB 2C7XA 2CA0A 2CA0B 2CD8A 2CD8B 2UUQA 2UVNA 2UVNB 2VZ7A 2VZ7B 2VZMA 2VZMB 2WGYA 2WH8A 2WH8B 2WH8C 2WH8D 2WHFA 2WHWA 2WHWB 2WI9A 2WI9B 2WM4A 2WM5A 2X9PA 3A4GA 3A4HA 3A4ZA 3A4ZB 3A4ZC 3A4ZD 3A4ZE 3A50A 3A50B 3A50C 3A50D 3A50E 3A51A 3A51B 3A51C 3A51D 3A51E 3EJBB 3EJBD 3EJBF 3EJBH 3EJDB 3EJDD 3EJDF 3EJDH 3EJEB 3EJED 3EJEF 3EJEH
          2bvla   12 2BVLA 2BVMA 2VK9A 2VKDA 2VKDB 2VKDC 2VKHA 2VKHB 2VKHC 2VL8A 2VL8B 2VL8C
          2bvta    5 2BVTA 2BVTB 2BVYA 2X2YA 2X2YB
          2bvwa   26 1BVWA 1CB2A 1CB2B 1GZ1A 1HGWA 1HGWB 1HGYA 1HGYB 1OC5A 1OC6A 1OC7A 1OCBA 1OCBB 1OCJA 1OCNA 1QJWA 1QJWB 1QK0A 1QK0B 1QK2A 1QK2B 2BVWA 2BVWB 3A64A 3A9BA 3ABXA
          2bw2a    1 2BW2A
          2bw3a    3 2BW3A 3LM7A 3LM7B
          2bw3b    1 2BW3B
          2bwes    7 2BWES 2BWET 2BWEU 2BWFA 2BWFB 3M62B 3M63B
          2bwma    6 2BWMA 2BWRA 2BWRB 2C25A 2C25B 2C4DA
          2bwna   12 2BWNA 2BWNB 2BWNC 2BWND 2BWOA 2BWOB 2BWOC 2BWOD 2BWPA 2BWPB 2BWPC 2BWPD
          2bx2l   11 2BX2A 2C0BA 2C4RA 2VMKA 2VMKB 2VMKC 2VMKD 2VRTA 2VRTB 2VRTC 2VRTD
          2bx6a    3 2BX6A 3BH6B 3BH7B
          2bx9a   48 2BX9A 2BX9B 2BX9C 2BX9D 2BX9E 2BX9F 2BX9G 2BX9H 2BX9I 2BX9J 2BX9K 2BX9L 2ZP8E 2ZP8F 2ZP8G 2ZP8H 2ZP8I 2ZP8J 3LCZA 3LCZB 3LCZC 3LCZD 3LD0A 3LD0B 3LD0C 3LD0D 3LD0E 3LD0F 3LD0G 3LD0H 3LD0I 3LD0J 3LD0K 3LD0L 3LD0M 3LD0N 3LD0O 3LD0P 3LD0Q 3LD0R 3LD0S 3LD0T 3LD0U 3LD0V 3LD0W 3LD0X 3LD0Y 3LD0Z
          2byca    5 2BYCA 2BYCB 2KB2A 3GFYA 3GFYB
          2byda    3 2BYDA 2C43A 2CG5A
          2byea    1 2BYEA
          2byfa    3 2BYFA 2C5LC 2C5LD
          2byka    6 2BYKA 2BYKC 2BYMA 2BYMC 3DNFA 3DNFB
          2bykb    4 2BYKB 2BYKD 2BYMB 2BYMD
          2byoa    7 2BYOA 3MH8A 3MH8B 3MH9A 3MH9B 3MHAA 3MHAB
          2bz0a    3 2BZ0A 2BZ0B 2BZ1A
          2bzba    2 2BZBA 2BZBB
          2bzga    9 2BZGA 2GB4A 2GB4B 2H11A 2H11B 3BGDA 3BGDB 3BGIA 3BGIB
          2bzla    1 2BZLA
          2bzma    4 2BZMA 2G7IA 3KXVA 3KZJA
          2bzua    2 2BZUA 2BZVA
          2c07a   52 1I01A 1I01B 1I01C 1I01D 1I01E 1I01F 1I01G 1I01H 1Q7BA 1Q7BB 1Q7BC 1Q7BD 1Q7CA 1Q7CB 2C07A 2P68A 2P68B 2PNFA 2PNFB 3EMKA 3EMKB 3EMKC 3EMKD 3ENNA 3ENNB 3ENNC 3ENND 3EZLA 3F1LA 3F1LB 3F5QA 3F5QB 3F5SA 3F5SB 3F9IA 3FTPC 3FTPD 3GK3A 3GK3B 3GK3C 3GK3D 3GRPA 3GRPB 3GRPC 3GRPD 3GY0A 3LLSA 3LLSB 3LYLA 3LYLB 3LYLC 3LYLD
          2c0ca    4 2C0CA 2C0CB 2WEKA 2WEKB
          2c0da   28 1ZOFA 1ZOFB 1ZOFC 1ZOFD 1ZOFE 1ZOFF 1ZOFG 1ZOFH 1ZOFI 1ZOFJ 2C0DA 2C0DB 2H01A 2H66A 2H66B 2H66C 2H66D 2H66E 2H66F 2H66G 2H66H 2H66I 2H66J 2I81A 2I81B 2I81C 2I81D 2I81E
          2c0ha    1 2C0HA
          2c0ka    2 2C0KA 2C0KB
          2c0na    1 2C0NA
          2c0ua   42 2C0UA 2C0UB 2C0UC 2C0UD 2C12A 2C12B 2C12C 2C12D 2C12E 2C12F 2REHA 2REHB 2REHC 2REHD 2ZAFA 2ZAFB 2ZAFC 2ZAFD 3D9DA 3D9DB 3D9DC 3D9DD 3D9EA 3D9EB 3D9EC 3D9ED 3D9FA 3D9FB 3D9FC 3D9FD 3D9GA 3D9GB 3D9GC 3D9GD 3FCJA 3FCJB 3FCJC 3FCJD 3MKHA 3MKHB 3MKHC 3MKHD
          2c1ca    2 2C1CA 2C1CB
          2c1fa    2 2C1FA 2VG9A
          2c1ga    2 2C1GA 2C1IA
          2c1la    4 2C1LA 2C1LB 3GZUA 3KZ4A
          2c1wa    3 2C1WA 2C1WB 2C1WC
          2c1xa    5 2C1XA 2C1ZA 2C9ZA 3HBFA 3HBJA
          2c20a    9 2C20A 2C20B 2C20C 2C20D 2C20E 2C20F 3EHEA 3EHEB 3GZFB
          2c26a    2 2C26A 2C4XA
          2c29d   23 2C29A 2C29B 2IODA 2IODB 2IODC 2IODD 2NNLA 2NNLB 2P4HA 2RH8A 3BXXA 3BXXB 3BXXC 3BXXD 3BXXE 3BXXF 3C1TA 3C1TB 3C1TC 3C1TD 3DHNA 3HFSA 3HFSB
          2c2aa    6 2C2AA 3A0RA 3D36A 3D36B 3DGEA 3DGEC
          2c2fa    3 2C2FA 2C2UA 2F7NA
          2c2ia    2 2C2IA 2C2IB
          2c2ja    6 2C2JA 2C6RA 2Z90A 2Z90B 2Z90C 2Z90D
          2c2la    5 2C2LA 2C2LB 2C2LC 2C2LD 2F42A
          2c2na    2 2C2NA 2C2NB
          2c2pa    2 2C2PA 2C2QA
          2c2vs    3 2C2VL 2OXQC 2OXQD
          2c2zb   16 1F9EB 1F9EE 1F9EH 1F9EK 1F9EN 1F9EQ 1QDUB 1QDUE 1QDUH 1QDUK 1QDUN 1QDUQ 1QTNB 2C2ZB 3KJNB 3KJQB
          2c31a   18 2C31A 2C31B 2JI6A 2JI6B 2JI7A 2JI7B 2JI8A 2JI8B 2JI9A 2JI9B 2JIBA 2JIBB 2Q27A 2Q27B 2Q28A 2Q28B 2Q29A 2Q29B
          2c34a    1 2C34A
          2c35a    6 2C35A 2C35C 2C35E 2C35G 3H0GD 3H0GP
          2c3fa    9 2C3FA 2DP5A 2PK1A 2WB3A 2WH7A 2YVVA 2YW0A 2YX2A 3EKAA
          2c3ga    9 2C3GA 2C3HA 2C3HB 2C3HC 2C3HD 2C3HE 2C3HF 2C3HG 2C3HH
          2c3va    8 2C3VA 2C3VB 2C3WA 2C3WB 2C3WC 2C3WD 2C3XA 2C3XB
          2c40a    2 2C40A 2C40B
          2c41a   12 2C41A 2C41B 2C41C 2C41D 2C41E 2C41F 2C41G 2C41H 2C41I 2C41J 2C41K 2C41L
          2c45a   10 1VC3B 2C45A 2C45B 2C45C 2C45D 2C45E 2C45F 2C45G 2C45H 2EEOB
          2c49a    3 2C49A 2C49B 2C4EA
          2c4ia    1 2C4IA
          2c4ka    7 2C4KA 2C4KB 2C4KC 2C4KD 2C4KE 2C4KF 2JI4A
          2c4na    1 2C4NA
          2c52b    1 2C52B
          2c53a    6 1LAUB 1UDGA 1UDHA 1UDIA 2C53A 2C56A
          2c54a   10 2C54A 2C54B 2C59A 2C59B 2C5AA 2C5AB 2C5EA 2C5EB 2YY7A 2YY7B
          2c55a    1 2C55A
          2c5dc    4 2C5DC 2C5DD 3BP5B 3BP6B
          2c5it    4 2C5IB 2C5JA 2C5JB 2C5KB
          2c5ma    4 2VO1A 2VO1B 3IHLA 3IHLB
          2c5qa   12 2C5QA 2C5QB 2C5QC 2C5QD 2C5QE 2C5QF 2X3HA 2X3HB 2X3HC 3K4IA 3K4IB 3K4IC
          2c5sa    1 2C5SA
          2c5ua    2 2C5UA 2C5UB
          2c5wb    7 2C5WB 2C6WB 2V2FB 2ZC5B 2ZC5D 2ZC6B 2ZC6D
          2c5za    1 2C5ZA
          2c61a   24 2C61A 2C61B 2RKWA 2RKWB 3A5CD 3A5CE 3A5CF 3A5CL 3A5CM 3A5CN 3A5DD 3A5DE 3A5DF 3A5DL 3A5DM 3A5DN 3B2QA 3B2QB 3DSRA 3DSRB 3EIUA 3EIUB 3GQBB 3GQBD
          2c6ja    1 2C6JA
          2c6ua    1 2C6UA
          2c6xa    4 2C6XA 2C6XB 2C6XC 2C6XD
          2c6za   16 2C6ZA 2CI1A 2CI3A 2CI4A 2CI5A 2CI5B 2CI6A 2CI7A 2JAIA 2JAIB 2JAJA 2JAJB 3I2EA 3I2EB 3I4AA 3I4AB
          2c71a    2 2C71A 2C79A
